86,,,あやふや,,"uncertain, vague, ambiguous"
87,,危ぶむ,あやぶむ,,"to fear, to have misgivings, to be doubtful, to mistrust"
88,,過ち,あやまち,,"fault, error, indiscretion"
89,,誤る,あやまる,,to make a mistake
90,,歩み,あゆみ,,walking
91,,歩む,あゆむ,,"to walk, to go on foot"
92,,,あら,,"oh, ah, saw-edged perch (Niphon spinosus)"
93,,予め,あらかじめ,,"beforehand, in advance, previously"
94,,荒らす,あらす,,"to lay waste, to devastate, to damage, to invade, to break into"
95,,粗筋,あらすじ,,"outline, summary"
96,,争い,あらそい,,"dispute, strife, quarrel, dissension, conflict, rivalry, contest"
97,,改まる,あらたまる,,to be renewed
98,,荒っぽい,あらっぽい,,"rough, rude"
99,,凡ゆる,あらゆる,,"all, every"
100,,,あられ,,"kind of cookie, cartoon character"
101,,現われ,あらわれ,,"embodiment, materialization"
102,,現われる,あらわれる,,"to appear, to come in sight, to become visible, to come out, to embody, to materialize, to express oneself"
103,,有難う,ありがとう,,Thank you
104,,有様,ありさま,,"state, condition, circumstances, the way things are or should be, truth"
105,,有りのまま,ありのまま,,"the truth, fact, as it is, frankly"
106,,或る,ある,,"a certain..., some..."
107,,或いは,あるいは,,"or, possibly"
108,,彼此,あれこれ,,"one thing or another, this and that, this or that"
109,,合わす,あわす,,"to join together, to face, to unite, to be opposite, to combine, to connect, to add up, to mix, to match, to"
110,,合わせ,あわせ,,"joint together, opposite, facing"
111,,慌ただしい,あわただしい,,"busy, hurried, confused, flurried"
112,,慌てる,あわてる,,to become confused (disconcerted disorganized)
113,,暗殺,あんさつ,,assassination
114,,暗算,あんざん,,mental arithmetic
115,,暗示,あんじ,,"hint, suggestion"
116,,案じる,あんじる,,"to be anxious, to ponder"
117,,安静,あんせい,,rest
118,,案の定,あんのじょう,,"sure enough, as usual"
119,,余り,あんまり,,"not very (this form only used as adverb), not much, remainder, rest, remnant, surplus, balance, excess, rema"
120,,依,い,,depending on
121,,良い,いい,,good
122,,伊井,いい,,"that one, Italy"
123,,否,いいえ,,"no, nay, yes, well"
124,,いい加減,いいかげん,,"moderate, right, random, not thorough, vague, irresponsible, halfhearted"
125,,言い訳,いいわけ,,"excuse, explanation"
126,,家出,いえで,,"running away from home, leaving home"
127,,家主,いえぬし,,landlord
128,,如何,いかが,,"how, in what way"
129,,生かす,いかす,,"to revive, to resuscitate, to make use of"
130,,雷,いかずち,,thunder
131,,如何に,いかに,,"how?, in what way?, how much?, however, whatever"
132,,如何にも,いかにも,,"indeed, really, phrase meaning agreement"
133,,怒り,いかり,,"anger, hatred"
134,,怒る,いかる,,"to get angry, to be angry"
135,,歪む,いがむ,,"to warp, to swerve, to deflect, to be crooked, to be distorted, to be bent, to incline, to slant, to be perv"
136,,粋,いき,,"chic, style, purity, essence"
137,,域外,いきがい,,outside the area
138,,意気込む,いきごむ,,to be enthusiastic about
139,,経緯,いきさつ,,"1. details, whole story, sequence of events, particulars, how it started, how things got this way, 2. c"
140,,行き違い,いきちがい,,"misunderstanding, estrangement, disagreement, crossing without meeting, going astray"
141,,行き成り,いきなり,,suddenly
142,,異議,いぎ,,"objection, dissent, protest"
143,,,いく,,"to come, to orgasm"
144,,軍,いくさ,,"war, battle, campaign, fight"
145,,戦,いくさ,,"war, battle, campaign, fight"
146,,育成,いくせい,,"rearing, training, nurture, cultivation, promotion"
147,,幾多,いくた,,"many, numerous"
148,,活ける,いける,,to arrange (flowers)
149,,異見,いけん,,"different opinion, objection"
150,,意向,いこう,,"intention, idea, inclination"
151,,移行,いこう,,switching over to
152,,,いざ,,"now, come (now), well, crucial moment"
153,,碑,いしぶみ,,stone monument bearing an inscription
154,,衣装,いしょう,,"clothing, costume, outfit, garment, dress"
155,,意地,いじ,,"disposition, spirit, willpower, obstinacy, backbone, appetite"
156,,苛める,いじめる,,"to tease, to torment, to persecute, to chastise"
157,,移住,いじゅう,,"migration, immigration"
158,,弄る,いじる,,"to touch, to tamper with"
159,,何れ,いずれ,,"where, which, who, anyway, anyhow, at any rate"
160,,異性,いせい,,the opposite sex
161,,遺跡,いせき,,historic ruins (remains relics)
162,,依然,いぜん,,"still, as yet"
163,,依存,いそん,,"dependence, dependent, reliance"
164,,委託,いたく,,"consign (goods (for sale) to a firm), entrust (person with something), commit"
165,,悪戯,いたずら,,"tease, prank, trick, practical joke, mischief"
166,,頂,いただき,,"(top of) head, summit, spire"
167,,戴きます,いただきます,,expression of gratitude before meals
168,,至って,いたって,,"very much, exceedingly, extremely"
169,,痛む,いたむ,,"to hurt, to feel a pain, to be injured"
170,,痛める,いためる,,"to hurt, to injure, to cause pain, to worry, to bother, to afflict, to be grieved over"
171,,炒める,いためる,,to stir-fry
172,,労る,いたわる,,"to pity, to sympathize with, to console, to care for, to be kind to"
173,,市,いち,,"market, fair"
174,,位地,いち,,"place, situation, position, location"
175,,一々,いちいち,,"one by one, separately"
176,,一概に,いちがいに,,"unconditionally, as a rule"
177,,一見,いちげん,,"unfamiliar, never before met"
178,,一言,いちげん,,single word
179,,一日,いちじつ,,"1. one day, 2. first of month"
180,,一定,いちじょう,,"fixed, settled, definite, uniform, regularized, defined, standardized, certain, prescribed"
181,,著しい,いちじるしい,,"remarkable, considerable"
182,,一同,いちどう,,"all present, all concerned, all of us"
183,,一人,いちにん,,one person
184,,一部,いちぶ,,"1. one copy e.g. of a document, 2. a part, partly, some"
185,,一部分,いちぶぶん,,a part
186,,一別,いちべつ,,parting
187,,一面,いちめん,,"one side, one phase, front page, the other hand, the whole surface"
188,,一目,いちもく,,"a glance, a look, a glimpse"
189,,一様,いちよう,,"uniformity, evenness, similarity, equality, impartiality"
190,,一律,いちりつ,,"evenness, uniformity, monotony, equality"
191,,一連,いちれん,,"a series, a chain, a ream (of paper)"
192,,一括,いっかつ,,"all together, batch, one lump, one bundle, summing up"
193,,一気,いっき,,drink!(said repeatedly as a party cheer)
194,,一挙に,いっきょに,,"at a stroke, with a single swoop"
195,,一切,いっさい,,"all, everything, without exception, the whole, entirely, absolutely"
196,,一心,いっしん,,"one mind, wholeheartedness, the whole heart"
197,,,いっそ,,"rather, sooner, might as well"
198,,一帯,いったい,,"a region, a zone, the whole place"
199,,一敗,いっぱい,,one defeat
200,,一変,いっぺん,,"complete change, about-face"
201,,何時,いつ,,"when, how soon"
202,,何時か,いつか,,"sometime, someday, one day, some time or other, the other day, in due course, in time"
203,,何時でも,いつでも,,"(at) any time, always, at all times, never (neg), whenever"
204,,何時の間にか,いつのまにか,,"before one knows, unnoticed, unawares"
205,,何時までも,いつまでも,,"forever, for good, eternally, as long as one likes, indefinitely"
206,,何時も,いつも,,"always, usually, every time, never (with neg. verb)"
207,,意図,いと,,"intention, aim, design"
208,,営む,いとなむ,,"to carry on (e.g. in ceremony), to run a business"
209,,暇,いとま,,"free time, leisure, leave, spare time, farewell"
210,,異動,いどう,,a change
211,,挑む,いどむ,,"to challenge, to contend for, to make love to"
212,,稲光,いなびかり,,(flash of) lightning
213,,古,いにしえ,,"antiquity, ancient times"
214,,祈り,いのり,,"prayer, supplication"
215,,鼾,いびき,,snoring
216,,今更,いまさら,,"now, at this late hour"
217,,未だ,いまだ,,"as yet, hitherto, not yet (neg)"
218,,移民,いみん,,"emigration, immigration, emigrant, immigrant"
219,,厭々,いやいや,,"unwillingly, grudgingly, shaking head in refusal (to children)"
220,,卑しい,いやしい,,"greedy, vulgar, shabby, humble, base, mean, vile"
221,,,いやに,,"awfully, terribly"
222,,厭やらしい,いやらしい,,"detestable, disagreeable"
223,,愈々,いよいよ,,"more and more, all the more, increasingly, at last, beyond doubt"
224,,意欲,いよく,,"will, desire, ambition"
225,,苛々,いらいら,,"getting nervous, irritation"
226,,入口,いりくち,,"entrance, gate, approach, mouth"
227,,衣料,いりょう,,clothing
228,,威力,いりょく,,"power, might, authority, influence"
229,,入る,いる,,"to get in, to go in, to come in, to flow into, to set, to set in"
230,,衣類,いるい,,"clothes, clothing, garments"
231,,色々,いろいろ,,various
232,,異論,いろん,,"different opinion, objection"
233,,所謂,いわゆる,,"the so-called, so to speak"
234,,印,いん,,"seal, stamp, mark, print"
235,,員,いん,,member
236,,印鑑,いんかん,,"stamp, seal"
237,,陰気,いんき,,"gloom, melancholy"
238,,隠居,いんきょ,,"retirement, retired person"
239,,上下,うえした,,"high and low, up and down, unloading and loading, praising and blaming"
240,,浮かぶ,うかぶ,,"to float, to rise to surface, to come to mind"
241,,受かる,うかる,,to pass (examination)
242,,含嗽,うがい,,"gargle, rinse mouth"
243,,受け入れ,うけいれ,,"receiving, acceptance"
244,,受け入れる,うけいれる,,"to accept, to receive"
245,,受け継ぐ,うけつぐ,,"to inherit, to succeed, to take over"
246,,受け付ける,うけつける,,"to be accepted, to receive (an application)"
247,,受け止める,うけとめる,,"to catch, to stop the blow, to react to, to take"
248,,受け取り,うけとり,,receipt
249,,受身,うけみ,,"passive, passive voice"
250,,動き,うごき,,"movement, activity, trend, development, change"
251,,潮,うしお,,tide
252,,氏,うじ,,family name
253,,渦,うず,,swirl
254,,埋まる,うずまる,,"to be buried, to be surrounded, to overflow, to be filled"
255,,嘘つき,うそつき,,"liar (sometimes said with not much seriousness), fibber"
256,,打ち合わせ,うちあわせ,,"business meeting, previous arrangement, appointment"
257,,打ち合わせる,うちあわせる,,"to knock together, to arrange"
258,,打ち切る,うちきる,,"to stop, to abort, to discontinue, to close"
259,,打ち消し,うちけし,,"negation, denial, negative"
260,,打ち込む,うちこむ,,"to drive in (e.g. nail stake), to devote oneself to, to shoot into, to smash, to throw into, to cast int"
261,,団扇,うちわ,,fan
262,,内訳,うちわけ,,"the items, breakdown, classification"
263,,訴え,うったえ,,"lawsuit, complaint"
264,,鬱陶しい,うっとうしい,,"gloomy, depressing"
265,,写し,うつし,,"copy, duplicate, facsimile, transcript"
266,,空ろ,うつろ,,"blank, cavity, hollow, empty (space)"
267,,器,うつわ,,"bowl, vessel, container"
268,,雨天,うてん,,rainy weather
269,,腕前,うでまえ,,"ability, skill, facility"
270,,饂飩,うどん,,noodles (Japanese)
271,,促す,うながす,,"to urge, to press, to suggest, to demand, to stimulate, to quicken, to incite, to invite (attention to)"
272,,唸る,うなる,,"to groan, to moan, to roar, to howl, to growl, to hum, to buzz, to sough"
273,,自惚れ,うぬぼれ,,"pretension, conceit, hubris"
274,,甘い,うまい,,delicious
275,,生まれつき,うまれつき,,"by nature, by birth, native"
276,,海路,うみじ,,sea route
277,,産む,うむ,,"to give birth, to deliver, to produce"
278,,埋め込む,うめこむ,,to bury
279,,梅干,うめぼし,,dried plum
280,,末,うら,,"top end, tip"
281,,裏返し,うらがえし,,"inside out, upside down"
282,,売り出し,うりだし,,(bargain) sale
283,,売り出す,うりだす,,"to put on sale, to market, to become popular"
284,,潤う,うるおう,,"to be moist, to be damp, to get wet, to profit by, to be watered, to receive benefits, to favor, to charm, t"
285,,五月蝿い,うるさい,,"noisy, loud, fussy"
286,,売れ行き,うれゆき,,sales
287,,浮気,うわき,,"flighty, fickle, wanton, unfaithful"
288,,上手,うわて,,"1. upper part, upper stream, left side (of a stage), 2. skillful (only in comparisons), dexterity (on"
289,,上回る,うわまわる,,to exceed
290,,植わる,うわる,,to be planted
291,,運営,うんえい,,"management, administration, operation"
292,,,うんざり,,"tedious, boring, being fed up with"
293,,運送,うんそう,,"shipping, marine transportation"
294,,運賃,うんちん,,"freight rates, shipping expenses, fare"
295,,云々,うんぬん,,"and so on, and so forth, comment"
296,,運搬,うんぱん,,"transport, carriage"
297,,運命,うんめい,,fate
298,,運輸,うんゆ,,transportation
299,,運用,うんよう,,"making use of, application, investment, practical use"
300,,会,え,,understanding
301,,重,え,,"-fold, -ply"
302,,,えい,,ray (fish)
303,,映写,えいしゃ,,projection
304,,英字,えいじ,,English letter (character)
305,,衛生,えいせい,,"health, hygiene, sanitation, medical"
306,,映像,えいぞう,,"reflection, image"
307,,英雄,えいゆう,,"hero, great man"
308,,液,えき,,"liquid, fluid"
309,,役,えき,,"war, campaign, battle"
310,,閲覧,えつらん,,"inspection, reading"
311,,獲物,えもの,,"game, spoils, trophy"
312,,襟,えり,,"neck, collar, lapel, neckband"
313,,縁,えん,,"chance, fate, destiny, relation, bonds, connection, karma"
314,,塩,えん,,salt
315,,艶,えん,,"charming, fascinating, voluptuous"
316,,園,えん,,garden (esp. man-made)
317,,円滑,えんかつ,,"harmony, smoothness"
318,,縁側,えんがわ,,"veranda, porch, balcony, open corridor"
319,,沿岸,えんがん,,"coast, shore"
320,,婉曲,えんきょく,,"euphemistic, circumlocution, roundabout, indirect, insinuating"
321,,演習,えんしゅう,,"practice, exercises, manoeuvers"
322,,演出,えんしゅつ,,"production (e.g. play), direction"
323,,演じる,えんじる,,"to perform (a play), to play (a part), to act (a part), to commit (a blunder)"
324,,演ずる,えんずる,,"to perform, to play"
325,,沿線,えんせん,,along railway line
326,,縁談,えんだん,,"marriage proposal, engagement"
327,,遠方,えんぽう,,"long way, distant place"
328,,円満,えんまん,,"perfection, harmony, peace, smoothness, completeness, satisfaction, integrity"
329,,尾,お,,"tail, ridge"
330,,於,お,,"at, in, on"
331,,甥,おい,,nephew
332,,追い込む,おいこむ,,"to herd, to corner, to drive"
333,,美味しい,おいしい,,"delicious, tasty"
334,,追い出す,おいだす,,"to expel, to drive out"
335,,於いて,おいて,,"at, in, on"
336,,お出でになる,おいでになる,,to be
337,,老いる,おいる,,"to age, to grow old"
338,,負う,おう,,"to bear, to owe"
339,,応急,おうきゅう,,emergency
340,,黄金,おうごん,,gold
341,,黄色,おうしょく,,yellow
342,,応募,おうぼ,,"subscription, application"
343,,,おおい,,hey!
344,,大方,おおかた,,"perhaps, almost all, majority"
345,,大柄,おおがら,,"large build, large pattern"
346,,大げさ,おおげさ,,"grandiose, exaggerated"
347,,大事,おおごと,,"important, valuable, serious matter"
348,,大ざっぱ,おおざっぱ,,"rough (as in not precise), broad, sketchy"
349,,大筋,おおすじ,,"outline, summary"
350,,大空,おおぞら,,"heaven, firmament, the sky"
351,,大幅,おおはば,,"full width, large scale, drastic"
352,,大水,おおみず,,flood
353,,公,おおやけ,,"official, public, formal, open, governmental"
354,,お蔭,おかげ,,"(your) backing, assistance"
355,,お蔭様で,おかげさまで,,"Thanks to god, thanks to you"
356,,可笑しい,おかしい,,"strange, funny, amusing, ridiculous"
357,,犯す,おかす,,"to commit, to perpetrate, to violate, to rape"
358,,侵す,おかす,,"to invade, to raid, to trespass, to violate, to intrude on"
359,,お菜,おかず,,"side dish, accompaniment for rice dishes"
360,,臆病,おくびょう,,"cowardice, timidity"
361,,遅らす,おくらす,,"to retard, to delay"
362,,遅れ,おくれ,,"delay, lag"
363,,起こす,おこす,,"to raise, to cause, to wake someone"
364,,行い,おこない,,"deed, conduct, behavior, action, asceticism"
365,,厳か,おごそか,,"austere, majestic, dignified, stately, awful, impressive"
366,,傲る,おごる,,to be proud
367,,長,おさ,,"chief, head"
368,,押さえる,おさえる,,"to stop, to restrain, to seize, to repress, to suppress, to press down"
369,,お先に,おさきに,,"before, ahead, previously"
370,,収まる,おさまる,,"to be obtained, to end, to settle into, to fit into, to be settled, to be paid, to be delivered"
371,,納まる,おさまる,,"to be obtained, to end, to settle into, to fit into, to be settled, to be paid, to be delivered"
372,,治まる,おさまる,,"to be at peace, to clamp down, to lessen (storm terror anger)"
373,,お産,おさん,,(giving) birth
374,,教え,おしえ,,"teachings, precept, lesson, doctrine"
375,,押し込む,おしこむ,,"to push into, to crowd into"
376,,惜しむ,おしむ,,"to be frugal, to value, to regret"
377,,お喋り,おしゃべり,,"chattering, talk, idle talk, chat, chitchat, gossip, chatty, talkative, chatterbox, blabbermouth"
378,,お洒落,おしゃれ,,"smartly dressed, someone smartly dressed, fashion-conscious"
379,,押し寄せる,おしよせる,,"to push aside, to advance on"
380,,お祖父さん,おじいさん,,"grandfather, male senior-citizen"
381,,お邪魔します,おじゃまします,,Excuse me for disturbing (interrupting) you
382,,雄,おす,,male (animal)
383,,お世辞,おせじ,,"flattery, compliment"
384,,襲う,おそう,,to attack
385,,遅くとも,おそくとも,,at the latest
386,,恐らく,おそらく,,perhaps
387,,恐れ,おそれ,,"fear, horror"
388,,恐れ入る,おそれいる,,"to be filled with awe, to feel small, to be amazed, to be surprised, to be disconcerted, to be sorry, to b"
389,,お大事に,おだいじに,,Take care of yourself
390,,煽てる,おだてる,,"to stir up, to instigate, to flatter"
391,,落ち込む,おちこむ,,"to fall into, to feel down (sad)"
392,,落ち着き,おちつき,,"calm, composure"
393,,落ち葉,おちば,,"fallen leaves, leaf litter, defoliation, shedding leaves"
394,,落ちる,おちる,,"to fail (e.g. exam), to fall down, to drop"
395,,,おっかない,,"frightening, huge"
396,,仰っしゃる,おっしゃる,,"to say, to speak, to tell, to talk"
397,,乙,おつ,,"1. strange, quaint, stylish, chic, spicy, queer, witty, tasty, romantic, 2. 2nd in rank, second sign of the"
398,,お使い,おつかい,,errand
399,,お手上げ,おてあげ,,"all over, given in, given up hope, bring to knees"
400,,御手洗い,おてあらい,,"toilet, restroom, lavatory, bathroom (US)"
401,,弟,おと,,younger brother
402,,落とす,おとす,,"to drop, to lose, to let fall"
403,,訪れる,おとずれる,,to visit
404,,大人しい,おとなしい,,"obedient, docile, quiet"
405,,少女,おとめ,,"daughter, young lady, virgin, maiden, little girl"
406,,お供,おとも,,"attendant, companion"
407,,衰える,おとろえる,,"to become weak, to decline, to wear, to abate, to decay, to wither, to waste away"
408,,,おどおど,,"coweringly, hesitantly"
409,,脅かす,おどかす,,"to threaten, to coerce"
410,,脅す,おどす,,"to threaten, to menace"
411,,驚き,おどろき,,"surprise, astonishment, wonder"
412,,同い年,おないどし,,of the same age
413,,女子,おなご,,"woman, girl"
414,,お願いします,おねがいします,,please
415,,各,おのおの,,"each, every, either, respectively, severally"
416,,自ずから,おのずから,,"naturally, as a matter of course"
417,,お早う,おはよう,,Good morning
418,,お祖母さん,おばあさん,,"grandmother, female senior-citizen"
419,,怯える,おびえる,,"to become frightened, to have a nightmare"
420,,夥しい,おびただしい,,"abundantly, innumerably"
421,,帯びる,おびる,,"to wear, to carry, to be entrusted, to have, to take on, to have a trace of, to be tinged with"
422,,覚え,おぼえ,,"memory, sense, experience"
423,,御負け,おまけ,,"1. a discount, a prize, 2. something additional, bonus, an extra, 3. an exaggeration"
424,,お巡りさん,おまわりさん,,policeman (friendly term)
425,,お宮,おみや,,Shinto shrine
426,,お襁褓,おむつ,,"diaper, nappy"
427,,お目出度う,おめでとう,,"(ateji) (int) (uk) Congratulations!, an auspicious occasion!"
428,,面,おも,,face
429,,思い付き,おもいつき,,"plan, idea, suggestion"
430,,面白い,おもしろい,,"interesting, amusing"
431,,玩具,おもちゃ,,toy
432,,重なる,おもなる,,"main, principal, important"
433,,趣,おもむき,,"meaning, tenor, gist, effect, appearance, taste, grace, charm, refinement"
434,,赴く,おもむく,,"to go, to proceed, to repair to, to become"
435,,重役,おもやく,,"heavy responsibilities, director"
436,,重んじる,おもんじる,,"to respect, to honor, to esteem, to prize"
437,,重んずる,おもんずる,,"to honor, to respect, to esteem, to prize"
438,,お休み,おやすみ,,"holiday, absence, rest, Good night"
439,,お八,おやつ,,"1. (uk) between meal snack, afternoon refreshment, afternoon tea, 2. mid-day snack"
440,,凡そ,およそ,,"about, roughly, as a rule, approximately"
441,,及び,および,,"and, as well as"
442,,及ぶ,およぶ,,"to reach, to come up to, to amount to, to befall, to happen to, to extend, to match, to equal"
443,,織,おり,,"weave, weaving, woven item"
444,,檻,おり,,"cage, pen, jail cell"
445,,折り返す,おりかえす,,"to turn up, to fold back"
446,,織物,おりもの,,"textile, fabric"
447,,織る,おる,,to weave
448,,俺,おれ,,I (ego) (boastful first-person pronoun)
449,,愚か,おろか,,"foolish, stupid"
450,,疎か,おろそか,,"neglect, negligence, carelessness"
451,,終わる,おわる,,"to finish, to close"
452,,音色,おんいろ,,"tone color, tone quality, timbre, synthesizer patch"
453,,温和,おんわ,,"gentle, mild, moderate"
454,,仮,か,,"tentative, provisional"
455,,科,か,,"department, section"
456,,個,か,,article counter
457,,下位,かい,,"low rank, subordinate, lower order (e.g. byte)"
458,,階,かい,,"-floor (counter), stories"
459,,改悪,かいあく,,"deterioration, changing for the worse"
460,,海運,かいうん,,"maritime, marine transportation"
461,,改革,かいかく,,"reform, reformation, innovation"
462,,貝殻,かいがら,,shell
463,,階級,かいきゅう,,"class, rank, grade"
464,,海峡,かいきょう,,channel
465,,会見,かいけん,,"interview, audience"
466,,介護,かいご,,nursing
467,,開催,かいさい,,"holding a meeting, open an exhibition"
468,,回収,かいしゅう,,"collection, recovery"
469,,改修,かいしゅう,,"repair, improvement"
470,,怪獣,かいじゅう,,monster
471,,解除,かいじょ,,"cancellation, rescinding, release, calling off"
472,,回送,かいそう,,forwarding
473,,階層,かいそう,,"class, level, stratum, hierarchy"
474,,開拓,かいたく,,"reclamation (of wasteland), cultivation, pioneer"
475,,会談,かいだん,,"conversation, conference, discussion, interview"
476,,改定,かいてい,,reform
477,,改訂,かいてい,,revision
478,,街道,かいどう,,highway
479,,介入,かいにゅう,,intervention
480,,開発,かいはつ,,"development, exploitation"
481,,海抜,かいばつ,,height above sea level
482,,介抱,かいほう,,"nursing, looking after"
483,,解剖,かいぼう,,"dissection, autopsy"
484,,回覧,かいらん,,circulation
485,,海流,かいりゅう,,ocean current
486,,改良,かいりょう,,"improvement, reform"
487,,回路,かいろ,,circuit (electric)
488,,顧みる,かえりみる,,"to look back, to turn around, to review"
489,,省みる,かえりみる,,to reflect
490,,返る,かえる,,"to return, to come back, to go back"
491,,顔付き,かおつき,,"(outward) looks, features, face, countenance, expression"
492,,掲げる,かかげる,,"to publish, to print, to carry (an article), to put up, to hang out, to hoist, to fly (a sail), to float (a"
493,,踵,かかと,,(shoe) heel
494,,係り,かかり,,"official, duty, person in charge"
495,,課外,かがい,,extracurricular
496,,書き取り,かきとり,,dictation
497,,書き取る,かきとる,,"to write down, to take dictation, to take notes"
498,,掻き回す,かきまわす,,"to stir up, to churn, to ransack, to disturb"
499,,欠く,かく,,"to lack, to break, to crack, to chip"
500,,角,かく,,"1. angle, 2. bishop (shogi)"
501,,核,かく,,"nucleus, kernel"
502,,格,かく,,"status, character, case"
503,,佳句,かく,,beautiful passage of literature
504,,画,かく,,stroke
505,,格差,かくさ,,"qualitative difference, disparity"
506,,拡散,かくさん,,"scattering, diffusion"
507,,各種,かくしゅ,,"every kind, all sorts"
508,,隔週,かくしゅう,,every other week
509,,確信,かくしん,,"conviction, confidence"
510,,革新,かくしん,,"reform, innovation"
511,,確定,かくてい,,"definition (math), decision, settlement"
512,,獲得,かくとく,,"acquisition, possession"
513,,確保,かくほ,,"guarantee, ensure, maintain, insure, secure"
514,,革命,かくめい,,revolution
515,,確立,かくりつ,,establishment
516,,賭け,かけ,,"betting, gambling, a gamble"
517,,掛け,かけ,,credit
518,,駆け足,かけあし,,"running fast, double time"
519,,家計,かけい,,"household economy, family finances"
520,,駆けっこ,かけっこ,,(foot) race
521,,駆ける,かける,,"to run (race esp. horse), to gallop, to canter"
522,,賭ける,かける,,"to wager, to bet, to risk, to stake, to gamble"
523,,ヶ月,かげつ,,#NAME?
524,,加工,かこう,,"manufacturing, processing, treatment"
525,,化合,かごう,,chemical combination
